ZEIT_LANG,ZEIT_CODE,RAUM_LANG,RAUM_CODE,ZIM_LANG,ZIM_CODE,ARA_LANG,ARA_CODE,PST_LANG,PST_CODE,WHG,KREISEZH_LANG,KREISEZH_CODE,StichtagDatJahr,StichtagDatJahr_str,Jahr,RAUM_my_sort
2023-12-31,Z31122023,Hirzenbach,R00123,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,12.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,123
2023-12-31,Z31122023,Unterstrass,R00061,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,158.0,Kreis 6 (ab 1934),R01200,2023-12-31,2023-12-31,2023,61
2023-12-31,Z31122023,Altstetten,R00092,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,136.0,Kreis 9 (ab 1934),R01400,2023-12-31,2023-12-31,2023,92
2023-12-31,Z31122023,Höngg,R00101,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,4.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,101
2023-12-31,Z31122023,Höngg,R00101,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,15.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,101
2023-12-31,Z31122023,Albisrieden,R00091,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,55.0,Kreis 9 (ab 1934),R01400,2023-12-31,2023-12-31,2023,91
2023-12-31,Z31122023,Sihlfeld,R00034,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 3 (ab 1915),R00600,2023-12-31,2023-12-31,2023,34
2023-12-31,Z31122023,Höngg,R00101,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,24.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,101
2023-12-31,Z31122023,Hard,R00044,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,14.0,Kreis 4 (ab 1915),R00700,2023-12-31,2023-12-31,2023,44
2023-12-31,Z31122023,Schwamendingen-Mitte,R00122,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,115.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,122
2023-12-31,Z31122023,Wollishofen,R00021,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,189.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,21
2023-12-31,Z31122023,Escher Wyss,R00052,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,71.0,Kreis 5 (ab 1915),R00800,2023-12-31,2023-12-31,2023,52
2023-12-31,Z31122023,Schwamendingen-Mitte,R00122,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,122
2023-12-31,Z31122023,Wollishofen,R00021,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,184.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,21
2023-12-31,Z31122023,Schwamendingen-Mitte,R00122,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,36.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,122
2023-12-31,Z31122023,Hirslanden,R00073,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,73
2023-12-31,Z31122023,Wollishofen,R00021,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,39.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,21
2023-12-31,Z31122023,Fluntern,R00071,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,71
2023-12-31,Z31122023,Hottingen,R00072,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,72
2023-12-31,Z31122023,Hirzenbach,R00123,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,104.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,123
2023-12-31,Z31122023,Enge,R00024,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,123.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,24
2023-12-31,Z31122023,Mühlebach,R00082,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,6.0,Kreis 8 (ab 1915),R01100,2023-12-31,2023-12-31,2023,82
2023-12-31,Z31122023,Hirslanden,R00073,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,73
2023-12-31,Z31122023,Altstetten,R00092,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,53.0,Kreis 9 (ab 1934),R01400,2023-12-31,2023-12-31,2023,92
2023-12-31,Z31122023,Fluntern,R00071,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,28.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,71
2023-12-31,Z31122023,Altstetten,R00092,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,4.0,Kreis 9 (ab 1934),R01400,2023-12-31,2023-12-31,2023,92
2023-12-31,Z31122023,Hirslanden,R00073,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,7.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,73
2023-12-31,Z31122023,Oerlikon,R00115,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,180.0,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,115
2023-12-31,Z31122023,Hard,R00044,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 4 (ab 1915),R00700,2023-12-31,2023-12-31,2023,44
2023-12-31,Z31122023,Wollishofen,R00021,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,24.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,21
2023-12-31,Z31122023,Leimbach,R00023,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,26.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,23
2023-12-31,Z31122023,Enge,R00024,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,8.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,24
2023-12-31,Z31122023,Wipkingen,R00102,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,102
2023-12-31,Z31122023,Hottingen,R00072,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,72
2023-12-31,Z31122023,Hirslanden,R00073,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,14.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,73
2023-12-31,Z31122023,Witikon,R00074,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,8.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,74
2023-12-31,Z31122023,Seefeld,R00081,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 8 (ab 1915),R01100,2023-12-31,2023-12-31,2023,81
2023-12-31,Z31122023,Seefeld,R00081,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,4.0,Kreis 8 (ab 1915),R01100,2023-12-31,2023-12-31,2023,81
2023-12-31,Z31122023,Seebach,R00119,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,322.0,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,119
2023-12-31,Z31122023,Escher Wyss,R00052,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,73.0,Kreis 5 (ab 1915),R00800,2023-12-31,2023-12-31,2023,52
2023-12-31,Z31122023,Höngg,R00101,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,113.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,101
2023-12-31,Z31122023,Witikon,R00074,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,8.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,74
2023-12-31,Z31122023,Affoltern,R00111,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,74.0,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,111
2023-12-31,Z31122023,Alt-Wiedikon,R00031,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,94.0,Kreis 3 (ab 1915),R00600,2023-12-31,2023-12-31,2023,31
2023-12-31,Z31122023,Albisrieden,R00091,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,35.0,Kreis 9 (ab 1934),R01400,2023-12-31,2023-12-31,2023,91
2023-12-31,Z31122023,Schwamendingen-Mitte,R00122,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,122
2023-12-31,Z31122023,Affoltern,R00111,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,110.0,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,111
2023-12-31,Z31122023,Hirzenbach,R00123,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,65.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,123
2023-12-31,Z31122023,Sihlfeld,R00034,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 3 (ab 1915),R00600,2023-12-31,2023-12-31,2023,34
2023-12-31,Z31122023,Enge,R00024,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,10.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,24
2023-12-31,Z31122023,Langstrasse,R00042,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 4 (ab 1915),R00700,2023-12-31,2023-12-31,2023,42
2023-12-31,Z31122023,Leimbach,R00023,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,21.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,23
2023-12-31,Z31122023,Hottingen,R00072,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,7.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,72
2023-12-31,Z31122023,Escher Wyss,R00052,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,20.0,Kreis 5 (ab 1915),R00800,2023-12-31,2023-12-31,2023,52
2023-12-31,Z31122023,Albisrieden,R00091,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,37.0,Kreis 9 (ab 1934),R01400,2023-12-31,2023-12-31,2023,91
2023-12-31,Z31122023,Schwamendingen-Mitte,R00122,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,122
2023-12-31,Z31122023,Unterstrass,R00061,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,92.0,Kreis 6 (ab 1934),R01200,2023-12-31,2023-12-31,2023,61
2023-12-31,Z31122023,Höngg,R00101,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,101
2023-12-31,Z31122023,Fluntern,R00071,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,10.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,71
2023-12-31,Z31122023,Unterstrass,R00061,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,47.0,Kreis 6 (ab 1934),R01200,2023-12-31,2023-12-31,2023,61
2023-12-31,Z31122023,Langstrasse,R00042,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,4.0,Kreis 4 (ab 1915),R00700,2023-12-31,2023-12-31,2023,42
2023-12-31,Z31122023,Seebach,R00119,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,119
2023-12-31,Z31122023,Oerlikon,R00115,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,115
2023-12-31,Z31122023,Alt-Wiedikon,R00031,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 3 (ab 1915),R00600,2023-12-31,2023-12-31,2023,31
2023-12-31,Z31122023,Hirzenbach,R00123,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,56.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,123
2023-12-31,Z31122023,Hirzenbach,R00123,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,21.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,123
2023-12-31,Z31122023,Oerlikon,R00115,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,146.0,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,115
2023-12-31,Z31122023,Wipkingen,R00102,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,50.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,102
2023-12-31,Z31122023,Werd,R00041,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,36.0,Kreis 4 (ab 1915),R00700,2023-12-31,2023-12-31,2023,41
2023-12-31,Z31122023,Fluntern,R00071,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,21.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,71
2023-12-31,Z31122023,Sihlfeld,R00034,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,16.0,Kreis 3 (ab 1915),R00600,2023-12-31,2023-12-31,2023,34
2023-12-31,Z31122023,Höngg,R00101,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,117.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,101
2023-12-31,Z31122023,Mühlebach,R00082,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,9.0,Kreis 8 (ab 1915),R01100,2023-12-31,2023-12-31,2023,82
2023-12-31,Z31122023,Hirslanden,R00073,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,3.0,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,73
2023-12-31,Z31122023,Wipkingen,R00102,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,29.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,102
2023-12-31,Z31122023,Unterstrass,R00061,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,8.0,Kreis 6 (ab 1934),R01200,2023-12-31,2023-12-31,2023,61
2023-12-31,Z31122023,Weinegg,R00083,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,2.0,Kreis 8 (ab 1915),R01100,2023-12-31,2023-12-31,2023,83
2023-12-31,Z31122023,Schwamendingen-Mitte,R00122,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,56.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,122
2023-12-31,Z31122023,Leimbach,R00023,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,23
2023-12-31,Z31122023,Werd,R00041,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 4 (ab 1915),R00700,2023-12-31,2023-12-31,2023,41
2023-12-31,Z31122023,Langstrasse,R00042,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 4 (ab 1915),R00700,2023-12-31,2023-12-31,2023,42
2023-12-31,Z31122023,Wollishofen,R00021,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,137.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,21
2023-12-31,Z31122023,Höngg,R00101,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,66.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,101
2023-12-31,Z31122023,Leimbach,R00023,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,23
2023-12-31,Z31122023,Seebach,R00119,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,99.0,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,119
2023-12-31,Z31122023,Oberstrass,R00063,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 6 (ab 1934),R01200,2023-12-31,2023-12-31,2023,63
2023-12-31,Z31122023,Altstetten,R00092,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,254.0,Kreis 9 (ab 1934),R01400,2023-12-31,2023-12-31,2023,92
2023-12-31,Z31122023,Oberstrass,R00063,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,11.0,Kreis 6 (ab 1934),R01200,2023-12-31,2023-12-31,2023,63
2023-12-31,Z31122023,Mühlebach,R00082,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,8.0,Kreis 8 (ab 1915),R01100,2023-12-31,2023-12-31,2023,82
2023-12-31,Z31122023,Sihlfeld,R00034,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,9.0,Kreis 3 (ab 1915),R00600,2023-12-31,2023-12-31,2023,34
2023-12-31,Z31122023,Affoltern,R00111,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,11.0,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,111
2023-12-31,Z31122023,Seefeld,R00081,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,12.0,Kreis 8 (ab 1915),R01100,2023-12-31,2023-12-31,2023,81
2023-12-31,Z31122023,Wollishofen,R00021,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,2.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,21
2023-12-31,Z31122023,Oberstrass,R00063,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 6 (ab 1934),R01200,2023-12-31,2023-12-31,2023,63
2023-12-31,Z31122023,Hirzenbach,R00123,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,1.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,123
2023-12-31,Z31122023,Affoltern,R00111,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,166.0,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,111
2023-12-31,Z31122023,Enge,R00024,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,74.0,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,24
2023-12-31,Z31122023,Alt-Wiedikon,R00031,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,49.0,Kreis 3 (ab 1915),R00600,2023-12-31,2023-12-31,2023,31
2023-12-31,Z31122023,Wipkingen,R00102,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,39.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,102
2023-12-31,Z31122023,Albisrieden,R00091,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,189.0,Kreis 9 (ab 1934),R01400,2023-12-31,2023-12-31,2023,91
2023-12-31,Z31122023,Alt-Wiedikon,R00031,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,97.0,Kreis 3 (ab 1915),R00600,2023-12-31,2023-12-31,2023,31
2023-12-31,Z31122023,Wipkingen,R00102,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,102
2023-12-31,Z31122023,Oberstrass,R00063,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 6 (ab 1934),R01200,2023-12-31,2023-12-31,2023,63
2023-12-31,Z31122023,Seebach,R00119,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,466.0,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,119
