ZEIT_LANG,ZEIT_CODE,RAUM_LANG,RAUM_CODE,BEW,Datenstatus,QUARTIEREZH_LANG,QUARTIEREZH_CODE,KREISEZH_LANG,KREISEZH_CODE,StichtagDatJahr,StichtagDatJahr_str,Jahr,RAUM_my_sort
2023-12-31,Z31122023,Imbisbühlstrasse,R3Z164,3320.0,Provisorisch,Höngg,R00101,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,164
2023-12-31,Z31122023,Werdinsel,R3Z165,2450.0,Provisorisch,Höngg,R00101,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,165
2023-12-31,Z31122023,ETH Hönggerberg,R3Z166,927.0,Provisorisch,Höngg,R00101,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,166
2023-12-31,Z31122023,Bauherrenstrasse,R3Z167,1649.0,Provisorisch,Höngg,R00101,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,167
2023-12-31,Z31122023,Grossmannstrasse,R3Z168,2339.0,Provisorisch,Höngg,R00101,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,168
2023-12-31,Z31122023,Waidbad,R3Z169,1875.0,Provisorisch,Höngg,R00101,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,169
2023-12-31,Z31122023,Rütihof,R3Z170,3453.0,Provisorisch,Höngg,R00101,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,170
2023-12-31,Z31122023,Gsteigstrasse,R3Z171,2129.0,Provisorisch,Höngg,R00101,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,171
2023-12-31,Z31122023,Waidspital,R3Z172,1075.0,Provisorisch,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,172
2023-12-31,Z31122023,Im Sydefädeli,R3Z173,3546.0,Provisorisch,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,173
2023-12-31,Z31122023,Zschokkestrasse,R3Z174,1911.0,Provisorisch,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,174
2023-12-31,Z31122023,Rosengartenstrasse,R3Z175,1876.0,Provisorisch,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,175
2023-12-31,Z31122023,Röschibachstrasse,R3Z176,2944.0,Provisorisch,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,176
2023-12-31,Z31122023,Schubertstrasse,R3Z177,2961.0,Provisorisch,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,177
2023-12-31,Z31122023,Letten,R3Z178,2424.0,Provisorisch,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,178
2023-12-31,Z31122023,Mühlacker,R3Z179,4085.0,Provisorisch,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,179
2023-12-31,Z31122023,Holzerhurd,R3Z180,2346.0,Provisorisch,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,180
2023-12-31,Z31122023,Zehntenhausplatz,R3Z181,4941.0,Provisorisch,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,181
2023-12-31,Z31122023,Lerchenberg,R3Z182,6666.0,Provisorisch,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,182
2023-12-31,Z31122023,Schützenmatt,R3Z183,2087.0,Provisorisch,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,183
2023-12-31,Z31122023,Hürst,R3Z184,3633.0,Provisorisch,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,184
2023-12-31,Z31122023,Reckenholz,R3Z185,3407.0,Provisorisch,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,185
2023-12-31,Z31122023,Neu-Oerlikon,R3Z186,5355.0,Provisorisch,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,186
2023-12-31,Z31122023,Holunderhof,R3Z187,1724.0,Provisorisch,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,187
2023-12-31,Z31122023,Albin Zollinger-Platz,R3Z188,3500.0,Provisorisch,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,188
2023-12-31,Z31122023,Marktplatz Oerlikon,R3Z189,2185.0,Provisorisch,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,189
2023-12-31,Z31122023,Tramdepot,R3Z190,2444.0,Provisorisch,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,190
2023-12-31,Z31122023,Messegelände,R3Z191,1607.0,Provisorisch,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,191
2023-12-31,Z31122023,Magdalenenstrasse,R3Z192,2285.0,Provisorisch,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,192
2023-12-31,Z31122023,Berninaplatz,R3Z193,2622.0,Provisorisch,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,193
2023-12-31,Z31122023,Gorwiden,R3Z194,1512.0,Provisorisch,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,194
2023-12-31,Z31122023,Murwiesenstrasse,R3Z195,725.0,Provisorisch,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,195
2023-12-31,Z31122023,Köschenrüti,R3Z196,4040.0,Provisorisch,Seebach,R00119,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,196
2023-12-31,Z31122023,Schwandenholz,R3Z197,3460.0,Provisorisch,Seebach,R00119,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,197
2023-12-31,Z31122023,Felsenrain,R3Z198,2684.0,Provisorisch,Seebach,R00119,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,198
2023-12-31,Z31122023,Höhenring,R3Z199,4413.0,Provisorisch,Seebach,R00119,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,199
2023-12-31,Z31122023,Ausserdorfstrasse,R3Z200,866.0,Provisorisch,Seebach,R00119,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,200
2023-12-31,Z31122023,Eichrain,R3Z201,5204.0,Provisorisch,Seebach,R00119,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,201
2023-12-31,Z31122023,Ettenfeld,R3Z202,1917.0,Provisorisch,Seebach,R00119,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,202
2023-12-31,Z31122023,Grünhaldenstrasse,R3Z203,2083.0,Provisorisch,Seebach,R00119,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,203
2023-12-31,Z31122023,Leutschenbach,R3Z204,3010.0,Provisorisch,Seebach,R00119,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,204
2023-12-31,Z31122023,Hagenholz,R3Z205,3743.0,Provisorisch,Saatlen,R00121,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,205
2023-12-31,Z31122023,Dreispitz,R3Z206,3641.0,Provisorisch,Saatlen,R00121,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,206
2023-12-31,Z31122023,Auzelg,R3Z207,1481.0,Provisorisch,Saatlen,R00121,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,207
2023-12-31,Z31122023,Tulpenstrasse,R3Z208,1907.0,Provisorisch,Schwamendingen-Mitte,R00122,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,208
2023-12-31,Z31122023,Bocklerstrasse,R3Z209,1602.0,Provisorisch,Schwamendingen-Mitte,R00122,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,209
2023-12-31,Z31122023,Auhof,R3Z210,2883.0,Provisorisch,Schwamendingen-Mitte,R00122,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,210
2023-12-31,Z31122023,Schürgistrasse,R3Z211,2870.0,Provisorisch,Schwamendingen-Mitte,R00122,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,211
2023-12-31,Z31122023,Roswiesenstrasse,R3Z212,2159.0,Provisorisch,Schwamendingen-Mitte,R00122,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,212
2023-12-31,Z31122023,Kronwiesenstrasse,R3Z213,1934.0,Provisorisch,Hirzenbach,R00123,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,213
2023-12-31,Z31122023,Hirzenbachstrasse,R3Z214,3798.0,Provisorisch,Hirzenbach,R00123,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,214
2023-12-31,Z31122023,Mattenhof,R3Z215,5649.0,Provisorisch,Hirzenbach,R00123,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,215
2023-12-31,Z31122023,Probsteistrasse,R3Z216,1870.0,Provisorisch,Hirzenbach,R00123,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,216
2022-12-31,Z31122022,Zähringerstrasse,R3Z001,609.0,Veröffentlicht,Rathaus,R00011,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,1
2022-12-31,Z31122022,Prediger,R3Z002,1046.0,Veröffentlicht,Rathaus,R00011,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,2
2022-12-31,Z31122022,Grossmünster,R3Z003,955.0,Veröffentlicht,Rathaus,R00011,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,3
2022-12-31,Z31122022,Oberdorf,R3Z004,720.0,Veröffentlicht,Rathaus,R00011,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,4
2022-12-31,Z31122022,Central,R3Z005,348.0,Veröffentlicht,Hochschulen,R00012,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,5
2022-12-31,Z31122022,ETH / Universität,R3Z006,59.0,Veröffentlicht,Hochschulen,R00012,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,6
2022-12-31,Z31122022,Bellevue,R3Z007,269.0,Veröffentlicht,Hochschulen,R00012,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,7
2022-12-31,Z31122022,Schipfe,R3Z009,489.0,Veröffentlicht,Lindenhof,R00013,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,9
2022-12-31,Z31122022,Münsterhof,R3Z010,493.0,Veröffentlicht,Lindenhof,R00013,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,10
2022-12-31,Z31122022,Stadthaus,R3Z011,52.0,Veröffentlicht,Lindenhof,R00013,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,11
2022-12-31,Z31122022,Bahnhofplatz,R3Z012,30.0,Veröffentlicht,City,R00014,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,12
2022-12-31,Z31122022,Sihlporte,R3Z013,126.0,Veröffentlicht,City,R00014,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,13
2022-12-31,Z31122022,Selnaustrasse,R3Z014,630.0,Veröffentlicht,City,R00014,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,14
2022-12-31,Z31122022,Paradeplatz,R3Z015,34.0,Veröffentlicht,City,R00014,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,15
2022-12-31,Z31122022,Bahnhof Wollishofen,R3Z016,457.0,Veröffentlicht,Wollishofen,R00021,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,16
2022-12-31,Z31122022,Bellariastrasse,R3Z017,3630.0,Veröffentlicht,Wollishofen,R00021,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,17
2022-12-31,Z31122022,Muggenbühl,R3Z018,1874.0,Veröffentlicht,Wollishofen,R00021,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,18
2022-12-31,Z31122022,Morgental,R3Z019,1386.0,Veröffentlicht,Wollishofen,R00021,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,19
2022-12-31,Z31122022,Manegg,R3Z020,2491.0,Veröffentlicht,Wollishofen,R00021,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,20
2022-12-31,Z31122022,Waschanstalt,R3Z021,222.0,Veröffentlicht,Wollishofen,R00021,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,21
2022-12-31,Z31122022,Auf der Egg,R3Z022,1386.0,Veröffentlicht,Wollishofen,R00021,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,22
2022-12-31,Z31122022,Kalchbühl,R3Z023,2987.0,Veröffentlicht,Wollishofen,R00021,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,23
2022-12-31,Z31122022,Entlisberg,R3Z024,4025.0,Veröffentlicht,Wollishofen,R00021,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,24
2022-12-31,Z31122022,Verenastrasse,R3Z025,1236.0,Veröffentlicht,Wollishofen,R00021,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,25
2022-12-31,Z31122022,Seeblickstrasse,R3Z026,876.0,Veröffentlicht,Wollishofen,R00021,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,26
2022-12-31,Z31122022,Höckler,R3Z028,2099.0,Veröffentlicht,Leimbach,R00023,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,28
2022-12-31,Z31122022,Marbachweg,R3Z029,1722.0,Veröffentlicht,Leimbach,R00023,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,29
2022-12-31,Z31122022,Sihlweidstrasse,R3Z030,2641.0,Veröffentlicht,Leimbach,R00023,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,30
2022-12-31,Z31122022,Parkring,R3Z031,1358.0,Veröffentlicht,Enge,R00024,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,31
2022-12-31,Z31122022,Kongresshaus,R3Z032,969.0,Veröffentlicht,Enge,R00024,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,32
2022-12-31,Z31122022,Belvoir-Park,R3Z033,1191.0,Veröffentlicht,Enge,R00024,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,33
2022-12-31,Z31122022,Museum Rietberg,R3Z034,3370.0,Veröffentlicht,Enge,R00024,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,34
2022-12-31,Z31122022,Rieterplatz,R3Z035,2694.0,Veröffentlicht,Enge,R00024,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,35
2022-12-31,Z31122022,Gartenstrasse,R3Z036,435.0,Veröffentlicht,Enge,R00024,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,36
2022-12-31,Z31122022,Höfliweg,R3Z038,4438.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,38
2022-12-31,Z31122022,Goldbrunnenplatz,R3Z039,2478.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,39
2022-12-31,Z31122022,Gotthelfstrasse,R3Z040,1914.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,40
2022-12-31,Z31122022,Manesseplatz,R3Z041,3300.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,41
2022-12-31,Z31122022,Binz,R3Z042,2427.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,42
2022-12-31,Z31122022,Saalsporthalle,R3Z043,3522.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,43
2022-12-31,Z31122022,Heuried,R3Z044,1282.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,44
2022-12-31,Z31122022,Gehrenholz,R3Z045,2491.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,45
2022-12-31,Z31122022,Uetliberg,R3Z046,2126.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,46
2022-12-31,Z31122022,Strassenverkehrsamt,R3Z047,1473.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,47
2022-12-31,Z31122022,Albisgüetli,R3Z048,1628.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,48
2022-12-31,Z31122022,Triemli,R3Z049,1861.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,49
2022-12-31,Z31122022,Schaufelbergerstrasse,R3Z050,3304.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,50
2022-12-31,Z31122022,Friedhof Sihlfeld,R3Z051,1606.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,51
2022-12-31,Z31122022,Brahmsstrasse,R3Z052,3145.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,52
2022-12-31,Z31122022,Fritschistrasse,R3Z053,2705.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,53
2022-12-31,Z31122022,Idaplatz,R3Z054,3634.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,54
2022-12-31,Z31122022,Zwinglihaus,R3Z055,3216.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,55
2022-12-31,Z31122022,Bahnhof Wiedikon,R3Z056,2198.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,56
2022-12-31,Z31122022,Sihlhölzli,R3Z057,1834.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,57
2022-12-31,Z31122022,Kalkbreite,R3Z058,2126.0,Veröffentlicht,Werd,R00041,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,58
2022-12-31,Z31122022,Werdplatz,R3Z059,811.0,Veröffentlicht,Werd,R00041,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,59
2022-12-31,Z31122022,Schöntalstrasse,R3Z060,1578.0,Veröffentlicht,Werd,R00041,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,60
2022-12-31,Z31122022,Schöneggplatz,R3Z061,2144.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,61
2022-12-31,Z31122022,Bäckeranlage,R3Z062,1530.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,62
2022-12-31,Z31122022,Wengi,R3Z063,3130.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,63
2022-12-31,Z31122022,Bezirksgebäude,R3Z064,421.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,64
2022-12-31,Z31122022,Volkshaus,R3Z065,2083.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,65
2022-12-31,Z31122022,Kaserne,R3Z066,2669.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,66
2022-12-31,Z31122022,Schlachthof,R3Z067,2165.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,67
2022-12-31,Z31122022,Hardau,R3Z068,3487.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,68
2022-12-31,Z31122022,Bullingerhof,R3Z069,2943.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,69
2022-12-31,Z31122022,Lochergut,R3Z070,1984.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,70
2022-12-31,Z31122022,Güterbahnhof,R3Z071,2601.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,71
2022-12-31,Z31122022,Josefswiese,R3Z072,2642.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,72
2022-12-31,Z31122022,Quellenstrasse,R3Z073,3505.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,73
2022-12-31,Z31122022,Kornhaus,R3Z074,667.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,74
2022-12-31,Z31122022,Berufsschulen,R3Z075,241.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,75
2022-12-31,Z31122022,Ackerstrasse,R3Z076,1726.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,76
2022-12-31,Z31122022,Konradstrasse,R3Z077,882.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,77
2022-12-31,Z31122022,Hardturm,R3Z078,2184.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,78
2022-12-31,Z31122022,Technopark,R3Z079,2598.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,79
2022-12-31,Z31122022,Neue Hard,R3Z080,1283.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,80
2022-12-31,Z31122022,KV-Business School,R3Z081,160.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,81
2022-12-31,Z31122022,Nordheim,R3Z082,1931.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,82
2022-12-31,Z31122022,Kiefernweg,R3Z083,1915.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,83
2022-12-31,Z31122022,Allenmoos,R3Z084,768.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,84
2022-12-31,Z31122022,Radio-Studio,R3Z085,1302.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,85
2022-12-31,Z31122022,Steinkluppe,R3Z086,2285.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,86
2022-12-31,Z31122022,Seminarstrasse,R3Z087,1656.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,87
2022-12-31,Z31122022,Guggach,R3Z088,2546.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,88
2022-12-31,Z31122022,Scheuchzerstrasse,R3Z089,3137.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,89
2022-12-31,Z31122022,Irchel,R3Z090,1949.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,90
2022-12-31,Z31122022,Weinbergstrasse,R3Z091,1597.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,91
2022-12-31,Z31122022,Krone,R3Z092,2739.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,92
2022-12-31,Z31122022,Drahtschmidli,R3Z093,1254.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,93
2022-12-31,Z31122022,Beckenhof,R3Z094,1874.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,94
2022-12-31,Z31122022,Strickhof,R3Z095,360.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,95
2022-12-31,Z31122022,Letzistrasse,R3Z096,1838.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,96
2022-12-31,Z31122022,Riedtli,R3Z097,1802.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,97
2022-12-31,Z31122022,Culmannstrasse,R3Z098,2534.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,98
2022-12-31,Z31122022,Bolleystrasse,R3Z099,1478.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,99
2022-12-31,Z31122022,Rigiviertel,R3Z100,2063.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,100
2022-12-31,Z31122022,Rigiblick,R3Z101,834.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,101
2022-12-31,Z31122022,Susenberg,R3Z102,2045.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2022-12-31,2022-12-31,2022,102
2022-12-31,Z31122022,Keltenstrasse,R3Z103,1140.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2022-12-31,2022-12-31,2022,103
