ZEIT_LANG,ZEIT_CODE,RAUM_LANG,RAUM_CODE,BEW,Datenstatus,KREISEZH_LANG,KREISEZH_CODE,StichtagDatJahr,StichtagDatJahr_str,Jahr,RAUM_my_sort
2023-12-31,Z31122023,Gewerbeschule,R00051,9689.0,Provisorisch,Kreis 5 (ab 1915),R00800,2023-12-31,2023-12-31,2023,51
2023-12-31,Z31122023,Hard,R00044,13312.0,Provisorisch,Kreis 4 (ab 1915),R00700,2023-12-31,2023-12-31,2023,44
2023-12-31,Z31122023,Enge,R00024,10035.0,Provisorisch,Kreis 2 (ab 1893),R00200,2023-12-31,2023-12-31,2023,24
2023-12-31,Z31122023,Unterstrass,R00061,24801.0,Provisorisch,Kreis 6 (ab 1934),R01200,2023-12-31,2023-12-31,2023,61
2023-12-31,Z31122023,Sihlfeld,R00034,21753.0,Provisorisch,Kreis 3 (ab 1915),R00600,2023-12-31,2023-12-31,2023,34
2023-12-31,Z31122023,Albisrieden,R00091,23526.0,Provisorisch,Kreis 9 (ab 1934),R01400,2023-12-31,2023-12-31,2023,91
2023-12-31,Z31122023,Fluntern,R00071,8783.0,Provisorisch,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,71
2023-12-31,Z31122023,Alt-Wiedikon,R00031,18115.0,Provisorisch,Kreis 3 (ab 1915),R00600,2023-12-31,2023-12-31,2023,31
2023-12-31,Z31122023,Schwamendingen-Mitte,R00122,11421.0,Provisorisch,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,122
2023-12-31,Z31122023,Seebach,R00119,27677.0,Provisorisch,Kreis 11 (ab 1970),R01800,2023-12-31,2023-12-31,2023,119
2023-12-31,Z31122023,Oberstrass,R00063,10887.0,Provisorisch,Kreis 6 (ab 1934),R01200,2023-12-31,2023-12-31,2023,63
2023-12-31,Z31122023,Wipkingen,R00102,16737.0,Provisorisch,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,102
2023-12-31,Z31122023,Saatlen,R00121,8865.0,Provisorisch,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2023-12-31,2023-12-31,2023,121
2023-12-31,Z31122023,Hottingen,R00072,11489.0,Provisorisch,Kreis 7 (ab 1934),R01300,2023-12-31,2023-12-31,2023,72
2023-12-31,Z31122023,Altstetten,R00092,36315.0,Provisorisch,Kreis 9 (ab 1934),R01400,2023-12-31,2023-12-31,2023,92
2023-12-31,Z31122023,Höngg,R00101,24674.0,Provisorisch,Kreis 10 (ab 1934),R01500,2023-12-31,2023-12-31,2023,101
2022-12-31,Z31122022,Rathaus,R00011,3330.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,11
2022-12-31,Z31122022,Hottingen,R00072,11422.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2022-12-31,2022-12-31,2022,72
2022-12-31,Z31122022,Langstrasse,R00042,11977.0,Veröffentlicht,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,42
2022-12-31,Z31122022,Altstetten,R00092,35642.0,Veröffentlicht,Kreis 9 (ab 1934),R01400,2022-12-31,2022-12-31,2022,92
2022-12-31,Z31122022,Weinegg,R00083,5559.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2022-12-31,2022-12-31,2022,83
2022-12-31,Z31122022,Höngg,R00101,24807.0,Veröffentlicht,Kreis 10 (ab 1934),R01500,2022-12-31,2022-12-31,2022,101
2022-12-31,Z31122022,Witikon,R00074,11402.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2022-12-31,2022-12-31,2022,74
2022-12-31,Z31122022,Schwamendingen-Mitte,R00122,11207.0,Veröffentlicht,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2022-12-31,2022-12-31,2022,122
2022-12-31,Z31122022,Fluntern,R00071,8946.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2022-12-31,2022-12-31,2022,71
2022-12-31,Z31122022,Seefeld,R00081,5815.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2022-12-31,2022-12-31,2022,81
2022-12-31,Z31122022,Hirslanden,R00073,7531.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2022-12-31,2022-12-31,2022,73
2022-12-31,Z31122022,Hirzenbach,R00123,12920.0,Veröffentlicht,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2022-12-31,2022-12-31,2022,123
2022-12-31,Z31122022,City,R00014,820.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,14
2022-12-31,Z31122022,Lindenhof,R00013,1034.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,13
2022-12-31,Z31122022,Werd,R00041,4515.0,Veröffentlicht,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,41
2022-12-31,Z31122022,Albisrieden,R00091,22875.0,Veröffentlicht,Kreis 9 (ab 1934),R01400,2022-12-31,2022-12-31,2022,91
2022-12-31,Z31122022,Mühlebach,R00082,6440.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2022-12-31,2022-12-31,2022,82
2022-12-31,Z31122022,Leimbach,R00023,6462.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,23
2022-12-31,Z31122022,Gewerbeschule,R00051,9663.0,Veröffentlicht,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,51
2022-12-31,Z31122022,Saatlen,R00121,8826.0,Veröffentlicht,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2022-12-31,2022-12-31,2022,121
2022-12-31,Z31122022,Oerlikon,R00115,24119.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2022-12-31,2022-12-31,2022,115
2022-12-31,Z31122022,Unterstrass,R00061,24953.0,Veröffentlicht,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,61
2022-12-31,Z31122022,Oberstrass,R00063,10909.0,Veröffentlicht,Kreis 6 (ab 1934),R01200,2022-12-31,2022-12-31,2022,63
2022-12-31,Z31122022,Wipkingen,R00102,16698.0,Veröffentlicht,Kreis 10 (ab 1934),R01500,2022-12-31,2022-12-31,2022,102
2022-12-31,Z31122022,Wollishofen,R00021,20570.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,21
2022-12-31,Z31122022,Alt-Wiedikon,R00031,18079.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,31
2022-12-31,Z31122022,Friesenberg,R00033,10861.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,33
2022-12-31,Z31122022,Hochschulen,R00012,676.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2022-12-31,2022-12-31,2022,12
2022-12-31,Z31122022,Escher Wyss,R00052,6225.0,Veröffentlicht,Kreis 5 (ab 1915),R00800,2022-12-31,2022-12-31,2022,52
2022-12-31,Z31122022,Affoltern,R00111,26935.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2022-12-31,2022-12-31,2022,111
2022-12-31,Z31122022,Sihlfeld,R00034,21642.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2022-12-31,2022-12-31,2022,34
2022-12-31,Z31122022,Hard,R00044,13180.0,Veröffentlicht,Kreis 4 (ab 1915),R00700,2022-12-31,2022-12-31,2022,44
2022-12-31,Z31122022,Enge,R00024,10017.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2022-12-31,2022-12-31,2022,24
2022-12-31,Z31122022,Seebach,R00119,26980.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2022-12-31,2022-12-31,2022,119
2021-12-31,Z31122021,Wollishofen,R00021,19937.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2021-12-31,2021-12-31,2021,21
2021-12-31,Z31122021,Hochschulen,R00012,701.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2021-12-31,2021-12-31,2021,12
2021-12-31,Z31122021,Lindenhof,R00013,1024.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2021-12-31,2021-12-31,2021,13
2021-12-31,Z31122021,Hirzenbach,R00123,12891.0,Veröffentlicht,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2021-12-31,2021-12-31,2021,123
2021-12-31,Z31122021,Leimbach,R00023,6338.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2021-12-31,2021-12-31,2021,23
2021-12-31,Z31122021,Seefeld,R00081,5862.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2021-12-31,2021-12-31,2021,81
2021-12-31,Z31122021,Unterstrass,R00061,24489.0,Veröffentlicht,Kreis 6 (ab 1934),R01200,2021-12-31,2021-12-31,2021,61
2021-12-31,Z31122021,Escher Wyss,R00052,6221.0,Veröffentlicht,Kreis 5 (ab 1915),R00800,2021-12-31,2021-12-31,2021,52
2021-12-31,Z31122021,Hirslanden,R00073,7338.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2021-12-31,2021-12-31,2021,73
2021-12-31,Z31122021,Friesenberg,R00033,10957.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2021-12-31,2021-12-31,2021,33
2021-12-31,Z31122021,Oberstrass,R00063,10866.0,Veröffentlicht,Kreis 6 (ab 1934),R01200,2021-12-31,2021-12-31,2021,63
2021-12-31,Z31122021,Oerlikon,R00115,23880.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2021-12-31,2021-12-31,2021,115
2021-12-31,Z31122021,Saatlen,R00121,8788.0,Veröffentlicht,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2021-12-31,2021-12-31,2021,121
2021-12-31,Z31122021,Fluntern,R00071,8777.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2021-12-31,2021-12-31,2021,71
2021-12-31,Z31122021,Alt-Wiedikon,R00031,17631.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2021-12-31,2021-12-31,2021,31
2021-12-31,Z31122021,Seebach,R00119,26541.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2021-12-31,2021-12-31,2021,119
2021-12-31,Z31122021,Sihlfeld,R00034,21516.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2021-12-31,2021-12-31,2021,34
2021-12-31,Z31122021,Hard,R00044,12634.0,Veröffentlicht,Kreis 4 (ab 1915),R00700,2021-12-31,2021-12-31,2021,44
2021-12-31,Z31122021,Rathaus,R00011,3275.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2021-12-31,2021-12-31,2021,11
2021-12-31,Z31122021,Wipkingen,R00102,16507.0,Veröffentlicht,Kreis 10 (ab 1934),R01500,2021-12-31,2021-12-31,2021,102
2021-12-31,Z31122021,Langstrasse,R00042,11815.0,Veröffentlicht,Kreis 4 (ab 1915),R00700,2021-12-31,2021-12-31,2021,42
2021-12-31,Z31122021,Enge,R00024,9750.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2021-12-31,2021-12-31,2021,24
2021-12-31,Z31122021,Mühlebach,R00082,6408.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2021-12-31,2021-12-31,2021,82
2021-12-31,Z31122021,Albisrieden,R00091,22412.0,Veröffentlicht,Kreis 9 (ab 1934),R01400,2021-12-31,2021-12-31,2021,91
2021-12-31,Z31122021,Hottingen,R00072,11293.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2021-12-31,2021-12-31,2021,72
2021-12-31,Z31122021,Weinegg,R00083,5548.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2021-12-31,2021-12-31,2021,83
2021-12-31,Z31122021,City,R00014,817.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2021-12-31,2021-12-31,2021,14
2021-12-31,Z31122021,Affoltern,R00111,26554.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2021-12-31,2021-12-31,2021,111
2021-12-31,Z31122021,Altstetten,R00092,34665.0,Veröffentlicht,Kreis 9 (ab 1934),R01400,2021-12-31,2021-12-31,2021,92
2021-12-31,Z31122021,Schwamendingen-Mitte,R00122,10975.0,Veröffentlicht,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2021-12-31,2021-12-31,2021,122
2021-12-31,Z31122021,Gewerbeschule,R00051,9583.0,Veröffentlicht,Kreis 5 (ab 1915),R00800,2021-12-31,2021-12-31,2021,51
2021-12-31,Z31122021,Werd,R00041,4574.0,Veröffentlicht,Kreis 4 (ab 1915),R00700,2021-12-31,2021-12-31,2021,41
2021-12-31,Z31122021,Höngg,R00101,24510.0,Veröffentlicht,Kreis 10 (ab 1934),R01500,2021-12-31,2021-12-31,2021,101
2021-12-31,Z31122021,Witikon,R00074,11255.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2021-12-31,2021-12-31,2021,74
2020-12-31,Z31122020,Hochschulen,R00012,675.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2020-12-31,2020-12-31,2020,12
2020-12-31,Z31122020,Altstetten,R00092,34098.0,Veröffentlicht,Kreis 9 (ab 1934),R01400,2020-12-31,2020-12-31,2020,92
2020-12-31,Z31122020,Leimbach,R00023,6140.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2020-12-31,2020-12-31,2020,23
2020-12-31,Z31122020,Enge,R00024,9655.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2020-12-31,2020-12-31,2020,24
2020-12-31,Z31122020,Hirslanden,R00073,7396.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2020-12-31,2020-12-31,2020,73
2020-12-31,Z31122020,Rathaus,R00011,3317.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2020-12-31,2020-12-31,2020,11
2020-12-31,Z31122020,Albisrieden,R00091,22364.0,Veröffentlicht,Kreis 9 (ab 1934),R01400,2020-12-31,2020-12-31,2020,91
2020-12-31,Z31122020,Hottingen,R00072,11304.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2020-12-31,2020-12-31,2020,72
2020-12-31,Z31122020,Hard,R00044,12554.0,Veröffentlicht,Kreis 4 (ab 1915),R00700,2020-12-31,2020-12-31,2020,44
2020-12-31,Z31122020,Seebach,R00119,26056.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2020-12-31,2020-12-31,2020,119
2020-12-31,Z31122020,Weinegg,R00083,5562.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2020-12-31,2020-12-31,2020,83
2020-12-31,Z31122020,Escher Wyss,R00052,6198.0,Veröffentlicht,Kreis 5 (ab 1915),R00800,2020-12-31,2020-12-31,2020,52
2020-12-31,Z31122020,City,R00014,829.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2020-12-31,2020-12-31,2020,14
2020-12-31,Z31122020,Affoltern,R00111,26584.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2020-12-31,2020-12-31,2020,111
2020-12-31,Z31122020,Alt-Wiedikon,R00031,17764.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2020-12-31,2020-12-31,2020,31
2020-12-31,Z31122020,Fluntern,R00071,8685.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2020-12-31,2020-12-31,2020,71
2020-12-31,Z31122020,Werd,R00041,4570.0,Veröffentlicht,Kreis 4 (ab 1915),R00700,2020-12-31,2020-12-31,2020,41
2020-12-31,Z31122020,Höngg,R00101,24439.0,Veröffentlicht,Kreis 10 (ab 1934),R01500,2020-12-31,2020-12-31,2020,101
2020-12-31,Z31122020,Seefeld,R00081,5480.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2020-12-31,2020-12-31,2020,81
2020-12-31,Z31122020,Lindenhof,R00013,1010.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2020-12-31,2020-12-31,2020,13
2020-12-31,Z31122020,Friesenberg,R00033,11071.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2020-12-31,2020-12-31,2020,33
2020-12-31,Z31122020,Witikon,R00074,11244.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2020-12-31,2020-12-31,2020,74
2020-12-31,Z31122020,Wipkingen,R00102,16605.0,Veröffentlicht,Kreis 10 (ab 1934),R01500,2020-12-31,2020-12-31,2020,102
2020-12-31,Z31122020,Oberstrass,R00063,10824.0,Veröffentlicht,Kreis 6 (ab 1934),R01200,2020-12-31,2020-12-31,2020,63
2020-12-31,Z31122020,Hirzenbach,R00123,12963.0,Veröffentlicht,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2020-12-31,2020-12-31,2020,123
2020-12-31,Z31122020,Sihlfeld,R00034,21921.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2020-12-31,2020-12-31,2020,34
2020-12-31,Z31122020,Langstrasse,R00042,11910.0,Veröffentlicht,Kreis 4 (ab 1915),R00700,2020-12-31,2020-12-31,2020,42
2020-12-31,Z31122020,Saatlen,R00121,8799.0,Veröffentlicht,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2020-12-31,2020-12-31,2020,121
2020-12-31,Z31122020,Unterstrass,R00061,24493.0,Veröffentlicht,Kreis 6 (ab 1934),R01200,2020-12-31,2020-12-31,2020,61
2020-12-31,Z31122020,Mühlebach,R00082,6414.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2020-12-31,2020-12-31,2020,82
2020-12-31,Z31122020,Wollishofen,R00021,19757.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2020-12-31,2020-12-31,2020,21
2020-12-31,Z31122020,Oerlikon,R00115,23548.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2020-12-31,2020-12-31,2020,115
2020-12-31,Z31122020,Schwamendingen-Mitte,R00122,11083.0,Veröffentlicht,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2020-12-31,2020-12-31,2020,122
2020-12-31,Z31122020,Gewerbeschule,R00051,9424.0,Veröffentlicht,Kreis 5 (ab 1915),R00800,2020-12-31,2020-12-31,2020,51
2019-12-31,Z31122019,Witikon,R00074,11054.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2019-12-31,2019-12-31,2019,74
2019-12-31,Z31122019,Hard,R00044,13060.0,Veröffentlicht,Kreis 4 (ab 1915),R00700,2019-12-31,2019-12-31,2019,44
2019-12-31,Z31122019,Escher Wyss,R00052,6188.0,Veröffentlicht,Kreis 5 (ab 1915),R00800,2019-12-31,2019-12-31,2019,52
2019-12-31,Z31122019,Gewerbeschule,R00051,9562.0,Veröffentlicht,Kreis 5 (ab 1915),R00800,2019-12-31,2019-12-31,2019,51
2019-12-31,Z31122019,Unterstrass,R00061,23971.0,Veröffentlicht,Kreis 6 (ab 1934),R01200,2019-12-31,2019-12-31,2019,61
2019-12-31,Z31122019,Seefeld,R00081,5319.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2019-12-31,2019-12-31,2019,81
2019-12-31,Z31122019,Fluntern,R00071,8639.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2019-12-31,2019-12-31,2019,71
2019-12-31,Z31122019,Weinegg,R00083,5414.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2019-12-31,2019-12-31,2019,83
2019-12-31,Z31122019,Sihlfeld,R00034,22141.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2019-12-31,2019-12-31,2019,34
2019-12-31,Z31122019,Seebach,R00119,25806.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2019-12-31,2019-12-31,2019,119
2019-12-31,Z31122019,Langstrasse,R00042,11853.0,Veröffentlicht,Kreis 4 (ab 1915),R00700,2019-12-31,2019-12-31,2019,42
2019-12-31,Z31122019,Rathaus,R00011,3307.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2019-12-31,2019-12-31,2019,11
2019-12-31,Z31122019,Enge,R00024,9658.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2019-12-31,2019-12-31,2019,24
2019-12-31,Z31122019,Schwamendingen-Mitte,R00122,11261.0,Veröffentlicht,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2019-12-31,2019-12-31,2019,122
2019-12-31,Z31122019,Affoltern,R00111,26710.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2019-12-31,2019-12-31,2019,111
2019-12-31,Z31122019,Alt-Wiedikon,R00031,17874.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2019-12-31,2019-12-31,2019,31
2019-12-31,Z31122019,Mühlebach,R00082,6327.0,Veröffentlicht,Kreis 8 (ab 1915),R01100,2019-12-31,2019-12-31,2019,82
2019-12-31,Z31122019,Leimbach,R00023,6152.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2019-12-31,2019-12-31,2019,23
2019-12-31,Z31122019,Hochschulen,R00012,678.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2019-12-31,2019-12-31,2019,12
2019-12-31,Z31122019,Hirslanden,R00073,7503.0,Veröffentlicht,Kreis 7 (ab 1934),R01300,2019-12-31,2019-12-31,2019,73
2019-12-31,Z31122019,Wollishofen,R00021,19225.0,Veröffentlicht,Kreis 2 (ab 1893),R00200,2019-12-31,2019-12-31,2019,21
2019-12-31,Z31122019,Oerlikon,R00115,23288.0,Veröffentlicht,Kreis 11 (ab 1970),R01800,2019-12-31,2019-12-31,2019,115
2019-12-31,Z31122019,Hirzenbach,R00123,13129.0,Veröffentlicht,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2019-12-31,2019-12-31,2019,123
2019-12-31,Z31122019,Albisrieden,R00091,22352.0,Veröffentlicht,Kreis 9 (ab 1934),R01400,2019-12-31,2019-12-31,2019,91
2019-12-31,Z31122019,City,R00014,797.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2019-12-31,2019-12-31,2019,14
2019-12-31,Z31122019,Friesenberg,R00033,11107.0,Veröffentlicht,Kreis 3 (ab 1915),R00600,2019-12-31,2019-12-31,2019,33
2019-12-31,Z31122019,Wipkingen,R00102,16474.0,Veröffentlicht,Kreis 10 (ab 1934),R01500,2019-12-31,2019-12-31,2019,102
2019-12-31,Z31122019,Lindenhof,R00013,1009.0,Veröffentlicht,Kreis 1 (Stadtgebiet vor 1893),R10000,2019-12-31,2019-12-31,2019,13
2019-12-31,Z31122019,Altstetten,R00092,34285.0,Veröffentlicht,Kreis 9 (ab 1934),R01400,2019-12-31,2019-12-31,2019,92
2019-12-31,Z31122019,Höngg,R00101,24358.0,Veröffentlicht,Kreis 10 (ab 1934),R01500,2019-12-31,2019-12-31,2019,101
